rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
14175,R.B.I. Baseball 2017,Sports,E,Xbox One,MLB.com,MLB.com,0.07,0.06,,,0.01,2017,,
14176,Spintires: MudRunner - American Wilds,Racing,E,Xbox One,Focus Home Interactive,Saber Interactive,0.07,0.06,,,0.01,2018,,
14225,Aven Colony,Strategy,E10,Xbox One,Sold Out,Mothership Entertainment,0.06,0.06,,,0.01,2017,,
14230,Adventure Time: Finn & Jake Investigations,Action,E10,Xbox One,Little Orbit,Vicious Cycle,0.06,0.04,0.02,,0.01,2015,,
14287,Atari Flashback Classics: Volume 1,Misc,,Xbox One,Atari,Atari,0.06,0.06,,,0.01,2016,,
14302,MotoGP 17,Racing,E,Xbox One,Koch Media,Milestone S.r.l.,0.06,0.04,0.02,,0.01,2017,,
14325,Mega Man 11,Platform,,Xbox One,Capcom,Capcom,0.06,0.06,,,0.01,2018,,
14378,Wasteland 2,Role-Playing,,Xbox One,Deep Silver,InXile Entertainment,0.06,0.05,0.01,,0.01,2015,77.0,7.1
14384,Conan Exiles,Action-Adventure,,Xbox One,Maximum Games,Funcom Oslo A/S,0.06,0.05,0.01,,0.01,2018,,
14400,MX vs ATV Supercross Encore 2017 Track Edition,Racing,E,Xbox One,THQ Nordic,Rainbow Studios,0.06,0.05,,,0.01,2017,,
14418,NBA 2K Playgrounds 2,Sports,,Xbox One,2K Games,Saber Interactive,0.06,0.05,,,0.01,2018,,
14442,Cartoon Network Battle Crashers,Action,E10,Xbox One,GameMill,Magic Pockets,0.06,0.05,0.01,,0.01,2016,,
14461,Hasbro Family Fun Pack Conquest Edition,Misc,,Xbox One,Ubisoft,Ubisoft,0.06,0.05,,,0.01,2016,,
14473,Sherlock Holmes: The Devil's Daughter,Adventure,T,Xbox One,Bigben Interactive,Bigben Interactive,0.06,0.05,,,0.01,2016,,
14487,MX vs. ATV Supercross Encore,Sports,E,Xbox One,Nordic Games,Rainbow Studios,0.06,0.05,,,0.01,2015,45.0,
14506,Killing Floor 2,Shooter,M,Xbox One,Tripwire Interactive,Tripwire Interactive,0.06,0.05,,,0.01,2017,,
14540,R.B.I. Baseball 2016,Sports,E,Xbox One,MLB.com,MLB.com,0.06,0.05,,,0.01,2016,,
14575,Okami HD,Action,T,Xbox One,Capcom,Clover Studio,0.06,0.05,,,0.01,2017,,
14637,Rapala Fishing Pro Series,Simulation,E,Xbox One,GameMill,"Concrete Software, Inc.",0.06,0.05,,,0.01,2017,,
14655,Arslan: The Warriors of Legend,Action,T,Xbox One,Tecmo Koei,Koei Tecmo Games,0.06,0.05,0.0,,0.01,2016,,5.8
14672,Golf Club 2,Sports,E,Xbox One,Maximum Games,HB Studios,0.06,0.05,,,0.01,2017,,
14677,Mark McMorris Infinite Air,Sports,T,Xbox One,Maximum Games,HB Studios,0.06,0.05,,,0.01,2016,,7.1
14764,Atari Flashback Classics: Volume 2,Misc,E,Xbox One,Atari,Atari,0.06,0.05,,,0.01,2016,,
14791,Hunting Simulator,Shooter,T,Xbox One,Bigben Interactive,Maximum Games,0.06,0.05,,,0.01,2017,,
14808,Styx: Shards of Darkness,Action,M,Xbox One,Focus Home Interactive,Cyanide Studio,0.06,0.05,,,0.01,2017,,
14827,The Invisible Hours,Adventure,T,Xbox One,Tequila Works,Tequila Works,0.05,0.05,,,0.01,2018,,
14852,Marvel's Guardians of the Galaxy: The Telltale Series,Adventure,T,Xbox One,Warner Bros. Interactive Entertainment,Telltale Games,0.05,0.05,,,0.01,2017,,
14875,Call of Cthulhu,Role-Playing,M,Xbox One,Focus Home Interactive,Cyanide,0.05,0.05,,,0.01,2018,,
14895,Baja: Edge of Control HD,Racing,E,Xbox One,THQ Nordic,2XL Games,0.05,0.05,,,0.01,2017,,
14957,The Long Dark,Simulation,T,Xbox One,Skybound Games,Hinterland Studio Inc.,0.05,0.05,,,0.01,2018,,
14982,Pro Evolution Soccer 2019,Sports,E,Xbox One,Konami,Konami,0.05,0.02,0.02,,0.0,2018,,
14990,Strange Brigade,Shooter,,Xbox One,Rebellion Developments,Rebellion Developments,0.05,0.04,0.01,,0.01,2018,,
15011,Agatha Christie's The ABC Murders,Adventure,T,Xbox One,Unfinished Pixel,Artefacts Studio,0.05,0.04,0.0,,0.01,2016,66.0,7.5
15041,Brothers: A Tale of Two Sons,Adventure,T,Xbox One,505 Games,Starbreeze Studios,0.05,0.04,0.01,,0.01,2015,81.0,8.9
15093,Golf Club 2019,Sports,,Xbox One,2K Games,HB Studios,0.05,0.05,,,0.01,2018,,
15120,The Banner Saga Trilogy - Bonus Edition,Strategy,,Xbox One,505 Games,Stoic Studio,0.05,0.05,,,0.01,2018,,
15124,The Walking Dead: A Telltale Series Collection,Adventure,,Xbox One,Warner Bros. Interactive Entertainment,Telltale Games,0.05,0.05,,,0.01,2017,,
15173,Rugby 18,Sports,E,Xbox One,Koch Media,EKO Software,0.05,0.04,,,0.01,2017,,
15175,Has-Been Heroes,Action,,Xbox One,GameTrust,Frozenbyte,0.05,0.04,,,0.01,2017,,
15180,Deformers,Action,,Xbox One,Ready at Dawn,Ready at Dawn,0.05,0.04,,,0.01,2017,,
15188,Extinction,Action,M,Xbox One,Maximum Games,Iron Galaxy,0.05,0.04,,,0.01,2018,,
15214,Resident Evil 4,Action-Adventure,M,Xbox One,Capcom,Capcom,0.05,0.04,,,0.01,2016,,
15229,The Technomancer,Role-Playing,M,Xbox One,Focus Home Interactive,Spiders,0.05,0.03,0.02,,0.0,2016,68.0,7.4
15237,Surviving Mars,Simulation,,Xbox One,Maximum Games,Haemimont Games,0.05,0.04,,,0.01,2018,,
15242,Cars 3: Driven to Win,Racing,E10,Xbox One,Warner Bros. Interactive Entertainment,Avalanche Software,0.05,0.04,,,0.01,2017,,
15257,Red Faction: Guerrilla Re-Mars-tered,Shooter,,Xbox One,THQ Nordic,Volition,0.05,0.04,0.01,,0.0,2018,,
15320,Pillars of Eternity,Role-Playing,M,Xbox One,Paradox Interactive,Obsidian Entertainment,0.05,0.04,,,0.01,2017,,
15335,Just Sing,Music,E10,Xbox One,Ubisoft,Ubisoft,0.05,0.04,,,0.01,2016,,
15336,Carnival Games,Party,E10,Xbox One,2K Games,Cat Daddy Games,0.05,0.04,,,0.01,2018,,
15349,Mighty No. 9,Platform,E10,Xbox One,Eidos Interactive Ltd,Comcept,0.05,0.04,,,0.01,2015,55.0,4.2
15359,Batman: The Enemy Within,Adventure,M,Xbox One,Telltale Games,Telltale Games,0.05,0.04,,,0.01,2017,,
15364,WRC 7,Racing,E,Xbox One,Bigben Interactive,Kylotonn Entertainment,0.05,0.04,,,0.01,2017,,
15403,King's Quest: The Complete Collection,Adventure,E10,Xbox One,Activision,The Odd Gentlemen,0.05,0.04,,,0.01,2016,,
15407,Fishing Sim World,Simulation,E,Xbox One,Dovetail Games,Dovetail Games,0.05,0.04,,,0.01,2018,,
15414,Ashes Cricket,Sports,,Xbox One,Koch Media,Big Ant Studios,0.05,,0.04,,0.0,2017,,
15421,Marvel Pinball: Epic Collection Volume 1,Puzzle,E10,Xbox One,Nighthawk Interactive,Nighthawk Interactive,0.05,0.04,,,0.01,2016,,
15425,Atari Flashback Classics: Volume 3,Misc,,Xbox One,Funbox Media,Atari,0.05,0.04,,,0.01,2018,,
15451,Gravel,Racing,,Xbox One,Milestone S.r.l.,Milestone S.r.l,0.05,0.04,,,0.0,2018,,
15565,Road Rage,Racing,,Xbox One,Maximum Games,Team 6 Games Studio,0.04,0.04,,,0.0,2017,,
15606,Devil May Cry HD Collection,Action,,Xbox One,Capcom,Capcom,0.04,0.04,,,0.0,2018,,
15618,Paw Patrol on a Roll,Platform,E,Xbox One,Outright Games,Outright Games,0.04,0.04,,,0.0,2018,,
15652,Dragon's Dogma: Dark Arisen,Role-Playing,M,Xbox One,Capcom,Capcom,0.04,0.04,,,0.0,2017,,
15661,Deer Hunter Reloaded,Shooter,,Xbox One,GameMill Entertainment,GameMill,0.04,0.04,,,0.0,2017,,
15668,Overcooked,Action,E,Xbox One,Sold Out,Ghost Town Games,0.04,0.04,,,0.0,2016,,
15681,Hotel Transylvania 3: Monsters Overboard,Action-Adventure,E10,Xbox One,Outright Games,Torus Games,0.04,0.04,,,0.0,2018,,
15698,Resident Evil 5,Action,M,Xbox One,Capcom,Capcom,0.04,0.04,,,0.0,2016,,
15704,Darksiders: Warmastered Edition,Action-Adventure,M,Xbox One,THQ Nordic,Kaiko,0.04,0.04,,,0.0,2016,80.0,7.9
15717,Valkyria Revolution,Role-Playing,T,Xbox One,Sega,Media.Vision,0.04,0.04,,,0.0,2017,,
15739,Adventure Time: Pirates of the Enchiridion,Adventure,E10,Xbox One,Outright Games,Outright Games,0.04,0.04,,,0.0,2018,,
15805,Game of Thrones: A Telltale Games Series,Adventure,M,Xbox One,Telltale Games,Telltale Games,0.04,0.04,,,0.0,2014,,
15828,Scribblenauts Mega Pack,Adventure,E10,Xbox One,Warner Bros. Interactive Entertainment,Shiver Games,0.04,0.04,,,0.0,2018,,
15845,Terraria,Action,T,Xbox One,505 Games,Re-Logic,0.04,,0.04,,0.0,2014,84.0,7.7
15863,Mega Man X Legacy Collection 1+2,Platform,,Xbox One,Capcom Entertainment,Digital Eclipse Software,0.04,0.04,,,0.0,2018,,
15881,Elex,Role-Playing,M,Xbox One,THQ Nordic,Piranha Bytes,0.04,0.04,,,0.0,2017,,
15899,Dark Souls Trilogy,Action,,Xbox One,Namco Bandai,From Software,0.04,0.04,,,0.0,2018,,
15919,Battle Chasers: Nightwar,Role-Playing,T,Xbox One,THQ Nordic,Airship Syndicate,0.04,0.04,,,0.0,2017,,
15921,Don't Starve: Giant Edition,Adventure,T,Xbox One,505 Games,Klei Entertainment,0.04,0.04,,,0.0,2018,,
15950,Mutant Football League: Dynasty Edition,Sports,M,Xbox One,Nighthawk Interactive,Digital Dreams,0.04,0.03,,,0.0,2018,,
15973,Dead Rising 2,Action,,Xbox One,Capcom,Capcom,0.04,0.03,,,0.0,2016,,
15979,Don Bradman Cricket 14,Sports,,Xbox One,Tru Blu Entertainment,Big Ant Studios,0.04,,0.04,,0.0,2015,,
15983,Shadows Awakening,Role-Playing,,Xbox One,Kalypso Media,Games Farm,0.04,0.03,,,0.0,2018,,
16039,Monster Jam: Crush It,Racing,,Xbox One,GameMill,GameMill,0.04,0.03,,,0.0,2017,,
16047,Shadow Warrior (2013),Shooter,M,Xbox One,Devolver Digital,Flying Wild Hog,0.04,,0.04,,0.0,2014,,
16054,Dead Alliance,Shooter,M,Xbox One,Maximum Games,IllFonic,0.04,0.03,,,0.0,2017,,
16081,Warriors Orochi 3,Action,T,Xbox One,Tecmo Koei,Omega Force,0.04,0.01,0.03,,0.0,2014,,
16125,Dead Rising,Action,,Xbox One,Capcom,Capcom Production Studio 1,0.04,0.03,,,0.0,2016,,8.8
16130,Assassin's Creed Rogue Remastered,Action-Adventure,,Xbox One,Ubisoft,Ubisoft,0.04,,0.03,,0.0,2018,,
16132,Valkyria Chronicles 4,Role-Playing,T,Xbox One,Sega,Sega,0.04,0.03,,,0.0,2018,,
16223,Scribblenauts: Showdown,Platform,E10,Xbox One,Warner Bros. Interactive,Shiver Games,0.04,0.03,,,0.0,2018,,
16268,Sine Mora EX,Action,M,Xbox One,THQ Nordic,Digital Reality,0.04,0.03,,,0.0,2017,,
16274,Warriors Orochi 4,Action,T,Xbox One,Koei Tecmo,Omega Force,0.04,0.03,,,0.0,2018,,
16286,Tennis World Tour,Sports,E,Xbox One,Bigben Interactive,Breakpoint Studio,0.04,0.03,,,0.0,2018,,
16312,WRC 6,Racing,E,Xbox One,Namco Bandai Games,Bigben Interactive,0.03,0.03,,,0.0,2017,,
16367,Onrush,Racing,,Xbox One,Deep Silver,Codemasters,0.03,0.03,,,0.0,2018,,
16460,Earthfall,Action-Adventure,,Xbox One,Gearbox Software,Holospark,0.03,0.03,,,0.0,2018,,
16481,Ride 3,Racing,E,Xbox One,Bandai Namco Entertainment,Milestone S.r.l.,0.03,0.03,,,0.0,2018,,
16484,8-Bit Armies,Strategy,E10,Xbox One,Soedesco,Petroglyph Games,0.03,0.03,,,0.0,2018,,
16490,Immortal Unchained,Role-Playing,,Xbox One,Sold Out,Toadman Interactive,0.03,0.03,,,0.0,2018,,
16507,Railway Empire,Simulation,E,Xbox One,Kalypso Media,Gaming Minds Studios,0.03,0.03,,,0.0,2018,,
16512,MXGP Pro,Racing,,Xbox One,Milestone S.r.l.,Milestone S.r.l.,0.03,0.03,,,0.0,2018,,
16541,Black Mirror,Adventure,M,Xbox One,THQ Nordic,KING Art Games,0.03,0.03,,,0.0,2017,,
16553,Pure Farming 2018,Simulation,E,Xbox One,Techland,Ice Flames,0.03,0.03,,,0.0,2018,,
16606,World of Final Fantasy Maxima,Role-Playing,,Xbox One,Square Enix,Square Enix,0.03,0.03,,,0.0,2018,,
16613,MotoGP 15,Racing,,Xbox One,Milestone S.r.l.,Milestone S.r.l.,0.03,,0.03,,0.0,2015,65.0,
16618,Raid: World War II,Shooter,M,Xbox One,505 Games,Lion Game Lion,0.03,0.03,,,0.0,2017,,
16628,Train Sim World,Simulation,,Xbox One,Maximum Games,Dovetail Games,0.03,0.03,,,0.0,2018,,
16666,Divinity: Original Sin II,Role-Playing,,Xbox One,Bandai Namco Entertainment,Larian Studios,0.03,0.03,,,0.0,2018,,
16668,Super Bomberman R,Puzzle,E10,Xbox One,Konami Digital Entertainment,HexaDrive,0.03,0.03,,,0.0,2018,,
16744,Carmageddon: Max Damage,Action,,Xbox One,Stainless Games,Stainless Games,0.03,0.02,0.01,,0.0,2017,52.0,7.1
16801,INSIDE / LIMBO Double Pack,Platform,,Xbox One,505 Games,Playdead,0.03,0.03,,,0.0,2017,,
16899,Warhammer: The End Times - Vermintide,Action,M,Xbox One,Games Workshop,Fatshark,0.03,0.03,,,0.0,2016,,
16943,Stardew Valley,Simulation,E10,Xbox One,505 Games,ConcernedApe,0.03,0.02,,,0.0,2017,,
16962,Shining Resonance Refrain,Role-Playing,T,Xbox One,Sega,Media.Vision,0.03,0.02,,,0.0,2018,,
17017,Beast Quest,Action-Adventure,E10,Xbox One,Maximum Games,Torus Games,0.03,0.02,,,0.0,2018,,
17027,Ben 10 (2017),Action,E10,Xbox One,Outright Games,Torus Games,0.03,0.02,,,0.0,2017,,
17051,The Raven Remastered,Adventure,T,Xbox One,THQ Nordic,KING Art Games,0.03,0.02,,,0.0,2018,,
17066,The Pillars of the Earth,Adventure,M,Xbox One,Kalypso Media,Daedalic Entertainment,0.03,0.02,,,0.0,2017,,
17069,Hellblade: Senua's Sacrifice,Action-Adventure,M,Xbox One,Microsoft Studios,Ninja Theory,0.03,0.02,,,0.0,2018,,
17100,Rime,Adventure,E10,Xbox One,Grey Box,Tequila Works,0.03,0.02,,,0.0,2017,,
17339,Worms: WMD,Strategy,E10,Xbox One,Team17 Digital Ltd,Team17 Digital Ltd,0.02,0.02,,,0.0,2016,75.0,8.1
17384,Syberia III,Adventure,T,Xbox One,Microids,Unknown,0.02,0.02,,,0.0,2017,,
17402,Agony,Action-Adventure,,Xbox One,Maximum Games,Madmind Studio,0.02,0.02,,,0.0,2018,,
17413,Moto Racer 4,Racing,,Xbox One,Microids,Microids,0.02,0.02,,,0.0,2017,,
17417,Sudden Strike 4,Strategy,T,Xbox One,Kalypso Media,Kite Games,0.02,0.02,,,0.0,2018,,
17449,Bridge Constructor Portal,Puzzle,,Xbox One,Nighthawk Interactive,ClockStone,0.02,0.02,,,0.0,2018,,
17469,Rugby League Live 4,Sports,,Xbox One,Tru Blu Entertainment,Big Ant Studios,0.02,,0.02,,0.0,2017,,
17473,ABZU,Adventure,E,Xbox One,505 Games,Giant Squid Studios,0.02,0.02,,,0.0,2017,,
17476,Pharaonic,Action,M,Xbox One,Soedesco,Milkstone Studios,0.02,0.02,,,0.0,2017,,
17479,ATV Drift & Tricks,Racing,E,Xbox One,Microids,Artefacts Studio,0.02,0.02,,,0.0,2018,,
17485,Titan Quest,Action,T,Xbox One,THQ Nordic,THQ Nordic,0.02,0.02,,,0.0,2018,,
17495,Geometry Wars 3: Dimensions Evolved,Action,,Xbox One,Activision,Unknown,0.02,0.02,,,0.0,2016,,
17512,Override: Mech City Brawl,Action-Adventure,T,Xbox One,Modus Games,The Balance Inc,0.02,0.02,,,0.0,2018,,
17513,Resident Evil: Revelations,Action,M,Xbox One,Capcom,Capcom,0.02,0.02,,,0.0,2017,,
17527,Broken Sword 5: The Serpent's Curse,Adventure,M,Xbox One,Revolution Software,Revolution Software,0.02,,0.02,,0.0,2015,77.0,7.2
17537,Rugby World Cup 2015,Sports,,Xbox One,Big Ben Interactive,HB Studios,0.02,,0.02,,0.0,2015,,4.3
17540,The Crew: Wild Run,Racing,T,Xbox One,Ubisoft,Ivory Tower,0.02,,0.02,,0.0,2015,65.0,6.6
17570,Prison Architect,Simulation,M,Xbox One,Introversion Software,Introversion Software,0.02,0.02,,,0.0,2016,74.0,6.7
17575,South Park: The Stick of Truth,Role-Playing,M,Xbox One,Ubisoft,Obsidian Entertainment,0.02,0.02,,,0.0,2018,,
17609,The Dwarves,Role-Playing,,Xbox One,THQ Nordic,KING Art Games,0.02,0.02,,,0.0,2016,,
17680,Big Buck Hunter Arcade,Shooter,T,Xbox One,GameMill,GameMill Entertainment,0.02,0.02,,,0.0,2017,,
17700,8 to Glory: The Official Game of the PBR,Sports,E,Xbox One,THQ Nordic,Three Gates,0.02,0.02,,,0.0,2018,,
17856,This Is the Police 2,Strategy,M,Xbox One,THQ Nordic,Weappy Studio,0.02,0.02,,,0.0,2018,,
17883,Redout,Racing,E,Xbox One,505 Games,Nicalis,0.02,0.02,,,0.0,2017,,
17888,Troll and I,Action,T,Xbox One,Maximum Games,Spiral House,0.02,0.02,,,0.0,2017,,
17904,Portal Knights,Role-Playing,E10,Xbox One,505 Games,Keen Games,0.02,0.02,,,0.0,2017,,
17918,Past Cure,Action,M,Xbox One,Phantom 8 Studio,Phantom 8 Studio,0.02,0.02,,,0.0,2018,,
17960,Shaq-Fu: A Legend Reborn,Action,T,Xbox One,Wired Productions,Big Deez Productions,0.02,0.02,,,0.0,2018,,
17962,Psycho-Pass: Mandatory Happiness,Visual Novel,,Xbox One,5pb,5pb. Inc.,0.02,,,0.02,,2015,,
18020,Space Hulk Tactics,Strategy,,Xbox One,Focus Home Interactive,Cyanide,0.02,0.02,,,0.0,2018,,
18034,Tropico 5,Simulation,T,Xbox One,Kalypso Media,Haemimont Games,0.02,0.02,,,0.0,2016,,
18037,Back to the Future: The Game,Adventure,T,Xbox One,Telltale Games,Telltale Games,0.02,,0.02,,0.0,2015,,7.3
18082,Saints Row: Gat out of Hell,Action,,Xbox One,Deep Silver,Volition Inc.,0.02,,0.02,,0.0,2015,65.0,6.0
18089,Mega Man Legacy Collection 2,Action,E10,Xbox One,Capcom,Capcom,0.02,0.02,,,0.0,2017,,
18105,Dungeons 3,Strategy,T,Xbox One,Kalypso Media,Realmforge Studios,0.02,0.02,,,0.0,2017,,
18141,Rad Rodgers,Platform,,Xbox One,THQ Nordic,3D Realms,0.02,0.02,,,0.0,2018,,
18178,Blackguards 2,Strategy,M,Xbox One,Kalypso Media,Daedalic Entertainment,0.02,0.02,,,0.0,2017,,
18216,Rogue Trooper Redux,Shooter,T,Xbox One,Rebellion,TickTock Games,0.02,0.02,,,0.0,2017,,
18225,"Warhammer 40,000: Inquisitor - Martyr",Action,M,Xbox One,Neocore Games,Neocore Games,0.02,0.02,,,0.0,2018,,
18258,Vikings: Wolves of Midgard,Action,M,Xbox One,Kalypso Media,Games Farm,0.02,0.01,,,0.0,2017,,
18377,The Inner World: The Last Wind Monk,Puzzle,E10,Xbox One,Kalypso Media,Studio Fizbin,0.02,0.01,,,0.0,2017,,
18393,Assetto Corsa,Racing,E,Xbox One,505 Games,Kunos Simulazioni,0.02,,0.01,,0.0,2016,63.0,6.7
18410,Le Tour de France 2017,Simulation,,Xbox One,Focus Home Interactive,Cyanide Studio,0.02,,0.01,,0.0,2017,,
18422,Crayola Scoot,Sports,E,Xbox One,Outright Games,Outright Games,0.02,0.01,,,0.0,2018,,
18426,Lock's Quest,Strategy,E10,Xbox One,THQ Nordic,5TH Cell,0.02,0.01,,,0.0,2017,,
18448,Dakar 18,Racing,,Xbox One,Deep Silver,Bigmoon Entertainment,0.02,0.01,,,0.0,2018,,
18475,WRC 5: FIA World Rally Championship,Racing,E,Xbox One,Bigben Interactive,Kylotonn Entertainment,0.02,,0.01,,0.0,2015,,
18479,Yoku's Island Express,Action,E10,Xbox One,Villa Gorilla,Villa Gorilla,0.02,0.01,,,0.0,2018,,
18579,FlatOut 4: Total Insanity,Racing,T,Xbox One,Strategy First,Kylotonn Entertainment,0.01,0.01,,,0.0,2017,,
18588,Tempest 4000,Shooter,,Xbox One,Atari,Llamasoft,0.01,0.01,,,0.0,2018,,
18687,Shadow Tactics: Blades of the Shogun,Strategy,M,Xbox One,Kalypso Media,Mimimi Productions,0.01,0.01,,,0.0,2017,,
18736,The Town of Light,Adventure,,Xbox One,THQ Nordic,LKA,0.01,0.01,,,0.0,2017,,
18762,Goat Simulator: The Bundle,Simulation,,Xbox One,Koch Media,Coffee Stain Studios,0.01,,0.01,,0.0,2016,,
18795,Project Highrise: Architect's Edition,Simulation,E10,Xbox One,Kalypso Media,SomaSim,0.01,0.01,,,0.0,2018,,
18890,Mothergunship,Shooter,,Xbox One,Sold Out,Grip Games,0.01,0.01,,,0.0,2018,,
18934,Rugby League Live 3,Sports,,Xbox One,Tru Blu Entertainment,Big Ant Studios,0.01,,0.01,,0.0,2015,,7.1
19001,Assassin's Creed Chronicles,Action,T,Xbox One,Ubisoft,Climax Studios,0.01,,0.01,,0.0,2016,,6.8
19014,Sebastien Loeb Rally EVO,Racing,E,Xbox One,Square Enix,Milestone S.r.l,0.01,,0.01,,0.0,2016,,
19028,Rugby Challenge 3,Sports,,Xbox One,Alternative Software,Wicked Witch Software,0.01,,0.01,,0.0,2016,,6.6
19031,Rabbids Invasion: The Interactive TV Show,Misc,E,Xbox One,Ubisoft,Ubisoft Paris,0.01,,0.01,,0.0,2014,,
19036,Zombi,Action,M,Xbox One,Ubisoft,Ubisoft Montpellier,0.01,,0.01,,0.0,2016,,
19094,This War of Mine,Action,,Xbox One,11 bit studios,11 bit studios,0.01,,0.01,,0.0,2016,,
19183,Battle Worlds: Kronos,Strategy,E10,Xbox One,Nordic Games,KING Art Games,0.01,0.01,,,0.0,2016,,
19241,ScreamRide,Simulation,E10,Xbox One,Microsoft Studios,Frontier Developments,0.01,,0.01,,0.0,2015,,
19248,Torment: Tides of Numenera,Role-Playing,M,Xbox One,Techland,InXile Entertainment,0.01,0.01,,,0.0,2017,,
19475,V-Rally 4,Racing,E,Xbox One,Bigben Interactive,Kylotonn,0.01,0.01,,,0.0,2018,,
19531,Jagged Alliance: Rage!,Strategy,M,Xbox One,THQ Nordic,Cliffhanger Productions,0.01,0.01,,,0.0,2018,,
19704,Ziggurat,Shooter,,Xbox One,Milkstone Studios,Milkstone Studios,0.01,,0.01,,0.0,2015,,
19806,ATV Renegades,Racing,E,Xbox One,Nighthawk Interactive,Nighthawk Interactive,0.01,0.0,,,0.0,2017,,
19851,This Is The Police,Simulation,M,Xbox One,THQ Nordic,Weappy Studio,0.01,0.0,,,0.0,2017,,
